Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),AVCS Exh Left (°),AVCS Exh Right (°),AVCS In Left (°),AVCS In Right (°),Accel Position (%),Baro Pressure (psi),Boost Extended (psi),CL Fuel Target (AFR),Calculated Load Ext (g/rev),Closed Loop Sw (on/off),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Ethanol Final (%),Feedback Knock (°),Fine Knock Learn (°),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),Intake Temp Manifold (F),KS Noise Cyl 1 (raw),KS Noise Cyl 2 (raw),KS Noise Cyl 3 (raw),KS Noise Cyl 4 (raw),Limits Boost Table Base Rel SL Ext (psi),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),RPM (RPM),Req Torque (Nm),Roughness Cyl 1 (count),Roughness Cyl 2 (count),Roughness Cyl 3 (count),Roughness Cyl 4 (count),Sns Only TGV R (raw),TGV Map Ratio (mult),Target Boost Final Abs Ext (psi),Throttle Pos (%),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.2-17441][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: 2016 WRX 91 - 01.ptm - Realtime: 2016 WRX 91 - 01.ptm]
325.964,-9.38,9.38,14.33,9,9,-16,-16,11.4,13.05,-6.63,14.82,0.36,on,14.87,194,1.000,0.0,-0.70,0.00,653,624,71.8,6,23.50,1.78,106,108,439,188,262,164,22.0,12.51,11.98,1.38,6.37,211,2089,34.81,0,0,0,0,66.84,0.000,22.21,12.2,0.39,0
325.995,-10.16,9.38,14.34,9,9,-16,-16,10.6,13.05,-6.69,14.82,0.35,on,14.87,194,1.000,0.0,-0.70,0.00,646,624,71.8,6,23.50,1.78,106,108,285,188,262,266,22.0,12.27,10.44,1.38,6.23,211,2088,33.24,0,0,0,0,66.84,0.000,21.49,11.8,0.00,0
326.026,-10.16,9.38,14.35,9,9,-16,-16,9.8,13.05,-6.77,14.82,0.35,on,14.87,194,1.000,0.0,-0.70,0.00,662,624,71.8,6,23.50,1.78,106,108,285,210,315,266,22.0,12.06,10.56,1.38,6.15,211,2084,30.71,0,0,0,0,66.84,0.000,20.85,11.8,0.00,0
326.056,-10.16,9.38,14.36,9,9,-16,-16,9.8,13.05,-6.88,14.82,0.34,on,14.87,194,1.000,0.0,-0.70,0.00,626,624,71.8,6,23.50,1.33,106,108,177,210,315,255,22.0,11.79,9.89,1.40,6.03,211,2082,29.94,0,0,0,0,66.84,0.000,19.58,11.0,0.00,0
326.082,-10.16,9.38,14.34,9,9,-16,-16,9.4,13.05,-7.05,14.82,0.33,on,14.87,194,1.000,0.0,-0.35,0.00,625,624,71.8,6,24.00,1.33,106,108,177,160,310,255,22.0,11.36,8.81,1.30,5.85,211,2084,29.15,0,0,0,0,66.84,0.000,19.31,10.6,0.00,0
326.117,-10.16,9.38,14.38,9,9,-16,-16,9.4,13.05,-7.26,14.82,0.32,on,14.87,194,1.000,0.0,-0.35,0.00,620,531,71.8,6,24.00,1.33,106,108,397,160,310,106,22.0,10.99,9.10,1.30,5.56,211,2084,29.34,0,0,0,0,66.84,0.000,19.22,10.6,0.00,0
326.142,-10.16,9.38,14.37,9,9,-16,-16,9.4,13.05,-7.42,14.82,0.31,on,14.87,194,1.000,0.0,-0.35,0.00,580,531,71.8,6,24.00,1.33,106,108,397,218,220,197,22.0,10.77,10.44,1.30,5.43,211,2085,29.55,0,0,0,0,66.84,0.000,19.30,10.6,0.00,0
326.171,-10.16,9.38,14.38,9,9,-16,-16,9.4,13.05,-7.55,14.82,0.30,on,14.87,194,1.000,0.0,-0.35,0.00,574,531,71.8,6,24.00,1.33,106,108,415,218,130,197,22.0,10.59,10.00,1.38,5.34,211,2087,29.55,0,0,0,0,66.83,0.000,19.40,10.6,0.00,0
326.202,-10.94,9.38,14.38,9,9,-16,-16,9.8,13.05,-7.67,14.82,0.30,on,14.87,194,1.000,0.0,-0.35,0.00,550,531,71.8,6,24.00,1.33,106,108,415,130,130,197,22.0,10.46,9.89,1.32,5.23,211,2088,29.74,0,0,0,0,66.83,0.000,19.40,10.6,0.00,0
326.217,-10.94,9.38,14.38,9,9,-16,-16,9.4,13.05,-7.72,14.82,0.30,on,14.87,194,1.000,0.0,-0.35,0.00,547,531,71.8,6,24.00,1.33,106,108,367,130,130,292,22.0,10.34,9.77,1.32,5.16,211,2084,29.55,0,0,0,0,66.83,0.000,19.40,10.6,0.00,0
326.243,-10.94,9.38,14.40,9,9,-16,-16,9.8,13.05,-7.81,14.82,0.30,on,14.87,194,1.000,0.0,-0.35,0.00,522,531,71.8,6,24.00,1.33,106,108,367,240,205,292,22.0,10.26,10.22,1.36,5.07,211,2081,29.74,0,0,0,0,66.83,0.000,19.49,10.6,0.00,0
326.272,-10.94,9.38,14.39,9,9,-16,-16,9.8,13.05,-7.90,14.82,0.29,on,14.87,194,1.000,0.0,-0.35,0.00,504,531,71.8,6,24.00,1.33,106,108,474,240,205,260,22.0,10.16,9.33,1.34,5.03,211,2079,29.94,0,0,0,0,66.82,0.000,19.49,10.6,0.00,0
326.303,-10.94,9.38,14.37,9,9,-16,-16,9.8,13.05,-7.98,14.82,0.29,on,14.87,194,1.000,0.0,-0.35,0.00,506,531,71.8,6,24.00,1.33,106,108,474,240,147,260,22.0,10.07,9.55,1.34,4.95,211,2082,29.94,0,0,0,0,66.82,0.000,19.58,10.6,0.00,0
326.317,-10.94,9.38,14.34,9,9,-16,-16,9.8,13.05,-8.03,14.82,0.29,on,14.87,194,1.000,0.0,-0.35,0.00,501,531,71.8,6,24.00,1.33,106,108,474,269,147,180,22.0,10.02,9.22,1.32,4.90,211,2081,30.14,0,0,0,0,66.82,0.000,19.67,10.6,0.00,0
326.346,-10.94,9.38,14.33,9,9,-16,-16,9.8,13.05,-8.07,14.82,0.29,on,14.87,194,1.000,0.0,-0.35,0.00,496,531,71.8,6,24.00,1.33,106,108,386,269,210,180,22.0,9.97,9.03,1.32,4.87,211,2081,30.52,0,0,0,0,66.81,0.000,19.67,10.6,0.00,0
326.381,-10.94,9.38,14.25,9,9,-16,-16,9.8,13.05,-8.11,14.82,0.29,on,14.87,194,1.000,0.0,-0.35,0.00,490,531,71.8,6,24.00,1.33,106,108,386,167,210,239,22.0,10.00,10.11,1.30,4.86,211,2082,30.51,0,0,0,0,66.82,0.000,19.85,11.0,0.00,0
326.396,-11.72,9.38,14.19,9,9,-16,-16,9.8,13.05,-8.14,14.82,0.29,on,14.87,194,1.000,0.0,-0.35,0.00,478,531,71.8,6,24.00,1.33,106,108,474,167,210,239,22.0,10.01,10.22,1.36,4.87,211,2080,30.71,0,0,0,0,66.81,0.000,19.85,11.0,0.00,0
326.422,-11.72,9.38,14.15,9,9,-16,-16,9.8,13.05,-8.14,14.82,0.29,on,14.87,194,1.000,0.0,-0.35,0.00,493,531,71.8,6,24.00,1.33,106,108,474,254,226,239,22.0,10.03,9.44,1.36,4.84,211,2082,30.71,0,0,0,0,66.82,0.000,19.85,11.0,0.00,0
326.451,-12.50,9.38,14.10,9,9,-16,-16,9.8,13.05,-8.15,14.82,0.29,on,14.87,194,1.000,0.0,-0.35,0.00,478,531,71.8,6,24.00,1.33,106,108,392,254,226,276,22.0,10.03,9.89,1.32,4.85,211,2080,30.71,0,0,0,0,66.82,0.000,19.94,11.0,0.00,0
326.481,-12.50,9.38,14.09,9,9,-16,-16,9.8,13.05,-8.15,14.82,0.29,on,14.87,194,1.000,0.0,-0.35,0.00,469,531,71.8,6,24.00,1.33,106,108,392,254,199,276,22.0,10.06,10.44,1.38,4.85,211,2082,30.71,0,0,0,0,66.83,0.000,19.94,11.0,0.00,0
326.511,-12.50,9.38,14.03,9,9,-16,-16,10.2,13.05,-8.17,14.82,0.29,on,14.87,194,1.000,0.0,-0.35,0.00,484,531,71.8,6,24.00,1.33,106,108,392,189,199,175,22.0,10.06,9.77,1.38,4.84,211,2083,30.89,0,0,0,0,66.83,0.000,20.02,11.0,0.00,0
326.541,-13.28,9.38,13.98,9,9,-16,-16,10.2,13.05,-8.18,14.82,0.29,on,14.87,194,1.000,0.0,-0.35,0.00,467,531,71.8,6,24.00,1.33,106,108,326,189,289,175,22.0,10.08,10.44,1.36,4.84,211,2084,30.89,0,0,0,0,66.83,0.000,20.02,11.0,0.00,0
326.556,-14.06,9.38,13.92,9,9,-16,-16,10.2,13.05,-8.18,14.82,0.29,on,14.87,194,1.000,0.0,-0.35,0.00,462,531,71.8,6,24.00,1.33,106,108,231,262,289,176,22.0,10.06,10.00,1.36,4.84,211,2079,30.89,0,0,0,0,66.83,0.000,20.02,11.0,0.00,0
326.583,-14.06,9.38,13.87,9,9,-16,-16,10.2,13.05,-8.19,14.82,0.29,on,14.87,194,1.000,0.0,0.00,0.00,465,531,71.8,6,24.00,1.33,106,108,231,262,274,176,22.0,10.07,10.22,1.36,4.82,211,2079,31.09,0,0,0,0,66.83,0.000,20.11,11.0,0.00,0
326.617,-14.06,9.38,13.81,9,9,-16,-16,10.2,13.05,-8.20,14.82,0.29,on,14.87,194,1.000,0.0,0.00,0.00,481,531,71.8,6,24.50,1.33,106,108,231,174,274,218,22.0,10.09,9.22,1.36,4.82,211,2080,31.09,0,0,0,0,66.84,0.000,20.11,11.0,0.00,0
326.646,-14.84,9.38,13.77,9,9,-16,-16,10.2,13.05,-8.19,14.82,0.29,on,14.87,194,1.000,0.0,0.00,0.00,471,531,71.8,6,24.50,1.33,106,108,529,174,205,218,22.0,10.10,11.00,1.36,4.80,211,2083,31.09,0,0,0,0,66.84,0.000,20.11,11.0,0.00,0
326.660,-14.84,9.38,13.77,9,9,-16,-16,10.2,13.05,-8.21,14.82,0.29,on,14.87,194,1.000,0.0,0.00,0.00,474,531,71.8,6,24.50,1.33,106,108,529,277,205,218,22.0,10.10,10.56,1.36,4.82,211,2079,31.09,0,0,0,0,66.84,0.000,20.11,11.0,0.00,0
326.691,-14.84,9.38,13.71,9,9,-16,-16,10.2,13.05,-8.21,14.82,0.29,on,14.87,194,1.000,0.0,0.00,0.00,472,531,71.8,6,24.50,1.33,106,108,332,277,205,202,22.0,10.08,9.89,1.36,4.86,211,2076,31.09,0,0,0,0,66.84,0.000,20.11,11.0,0.00,0
326.706,-15.62,9.38,13.70,9,9,-16,-16,10.2,13.05,-8.21,14.82,0.29,on,14.87,194,1.000,0.0,0.00,0.00,496,531,71.8,6,24.50,1.33,106,108,332,137,198,202,22.0,10.06,9.22,1.32,4.79,211,2080,31.09,0,0,0,0,66.84,0.000,20.11,11.0,0.00,0
326.751,-15.62,9.38,13.70,9,9,-16,-16,10.2,13.05,-8.22,14.82,0.29,on,14.87,194,1.000,0.0,0.00,0.00,467,531,71.8,6,24.50,1.33,106,108,297,137,198,239,22.0,10.00,8.88,1.32,4.78,211,2078,31.27,0,0,0,0,66.83,0.000,20.20,11.0,0.00,0
326.776,-15.62,9.38,13.68,9,9,-16,-16,10.2,13.05,-8.23,14.82,0.29,on,14.87,194,1.000,0.0,0.00,0.00,505,531,71.8,6,24.50,1.33,106,108,297,218,336,239,22.0,9.98,9.55,1.30,4.79,211,2077,31.27,0,0,0,0,66.83,0.000,20.20,11.0,0.00,0
326.792,-16.41,9.38,13.67,9,9,-16,-16,10.2,13.05,-8.24,14.82,0.29,on,14.87,194,1.000,0.0,0.00,0.00,479,531,71.8,6,24.50,1.33,106,108,273,218,336,207,22.0,9.95,9.22,1.34,4.78,211,2077,30.89,0,0,0,0,66.83,0.000,20.11,11.0,0.00,0
326.821,-16.41,9.38,13.68,9,9,-16,-16,10.2,13.05,-8.25,14.82,0.29,on,14.87,194,1.000,0.0,0.00,0.00,486,531,71.8,6,24.50,1.33,106,108,273,276,263,207,22.0,9.92,8.88,1.34,4.77,211,2074,31.09,0,0,0,0,66.83,0.000,20.11,11.0,0.00,0
326.848,-16.41,9.38,13.67,9,9,-16,-16,10.2,13.05,-8.25,14.82,0.29,on,14.87,194,1.000,0.0,0.00,0.00,500,531,71.8,6,24.50,1.33,106,108,273,276,263,239,22.0,9.90,9.22,1.30,4.76,211,2075,31.09,0,0,0,0,66.83,0.000,20.11,11.0,0.00,0
326.868,-16.41,9.38,13.68,9,9,-16,-16,10.2,13.05,-8.25,14.82,0.29,on,14.87,194,1.000,0.0,0.00,0.00,505,531,71.8,6,24.50,1.33,106,108,409,276,200,239,22.0,9.89,9.44,1.30,4.76,211,2078,31.09,0,0,0,0,66.83,0.000,20.11,11.0,0.00,0
326.893,-16.41,9.38,13.71,9,9,-16,-16,10.2,13.05,-8.25,14.82,0.29,on,14.87,194,1.000,0.0,0.00,0.00,487,531,71.8,6,24.50,1.33,106,108,409,160,200,239,22.0,9.88,10.33,1.34,4.76,211,2076,31.09,0,0,0,0,66.83,0.000,20.11,11.0,0.00,0
326.922,-17.19,9.38,13.70,9,9,-16,-16,10.2,13.05,-8.26,14.82,0.29,on,14.87,194,1.000,0.0,0.00,0.00,493,531,71.8,6,24.50,1.33,106,108,285,160,200,207,22.0,9.86,10.22,1.38,4.76,211,2073,31.09,0,0,0,0,66.83,0.000,20.20,11.0,0.00,0
326.936,-17.19,9.38,13.72,9,9,-16,-16,10.2,13.05,-8.27,14.82,0.28,on,14.87,194,1.000,0.0,0.00,0.00,485,531,71.8,6,24.50,1.33,106,108,285,160,194,207,22.0,9.85,9.44,1.38,4.78,211,2074,31.27,0,0,0,0,66.83,0.000,20.19,11.0,0.00,0
326.965,-13.28,9.38,13.72,9,9,-16,-16,10.2,13.05,-8.27,14.82,0.29,on,14.87,194,1.000,0.0,0.00,0.00,473,531,71.8,6,24.50,1.33,106,108,267,160,194,265,22.0,9.84,9.77,1.32,4.75,211,2073,31.49,0,0,0,0,66.83,0.000,20.29,11.0,0.00,0
326.995,-14.06,9.38,13.73,9,9,-16,-16,10.2,13.05,-8.26,14.82,0.29,on,14.87,194,1.000,0.0,0.00,0.00,487,531,71.8,6,24.50,1.33,106,108,267,181,225,265,22.0,9.90,10.11,1.36,4.76,211,2076,31.86,0,0,0,0,66.83,0.000,20.29,11.4,0.00,0
327.026,-14.06,9.38,13.76,9,9,-16,-16,10.2,13.05,-8.25,14.82,0.29,on,14.87,194,1.000,0.0,0.00,0.00,498,531,71.8,6,24.50,1.33,106,108,267,181,225,239,22.0,9.98,10.78,1.36,4.80,211,2077,32.06,0,0,0,0,66.83,0.000,20.56,11.4,0.00,0
327.051,-14.06,9.38,13.76,9,9,-16,-16,10.2,13.05,-8.21,14.82,0.29,on,14.87,194,1.000,0.0,0.00,0.00,493,531,71.8,6,24.50,1.33,106,108,350,181,231,239,22.0,10.04,11.43,1.42,4.85,211,2075,31.86,0,0,0,0,66.83,0.000,20.47,11.4,0.00,0
327.087,-14.06,9.38,13.78,9,9,-16,-16,10.2,13.05,-8.18,14.82,0.29,on,14.87,194,1.000,0.0,0.00,0.00,493,531,71.8,6,24.50,1.33,106,108,350,232,231,191,22.0,10.11,10.56,1.42,4.89,211,2074,32.06,0,0,0,0,66.82,0.000,20.56,11.4,0.00,0
327.118,-14.06,9.38,13.79,9,9,-16,-16,10.2,13.05,-8.16,14.82,0.29,on,14.87,194,1.000,0.0,0.00,0.00,486,531,71.8,6,24.50,1.33,106,108,433,232,268,191,22.0,10.15,9.55,1.42,4.88,211,2074,32.06,0,0,0,0,66.83,0.000,20.56,11.4,0.00,0
327.137,-14.06,9.38,13.79,9,9,-16,-16,10.6,13.05,-8.15,14.82,0.29,on,14.87,194,1.000,0.0,0.00,0.00,498,531,71.8,6,24.50,1.33,106,108,433,254,268,181,22.0,10.17,10.78,1.34,4.89,211,2072,32.26,0,0,0,0,66.82,0.000,20.56,11.4,0.00,0
327.160,-14.06,9.38,13.78,9,9,-16,-16,10.2,13.05,-8.11,14.82,0.29,on,14.87,194,1.000,0.0,0.00,0.00,500,531,71.8,6,24.50,1.33,106,108,309,254,236,181,22.0,10.20,10.67,1.40,4.94,211,2073,32.06,0,0,0,0,66.82,0.000,20.56,11.4,0.00,0
327.188,-14.06,9.38,13.80,9,9,-16,-16,10.2,13.05,-8.12,14.82,0.30,on,14.87,194,1.000,0.0,0.00,0.00,492,531,71.8,6,24.50,1.33,106,108,309,182,236,181,22.0,10.22,9.55,1.40,4.94,211,2072,32.06,0,0,0,0,66.83,0.000,20.56,11.4,0.00,0
327.204,-14.84,9.38,13.78,9,9,-16,-16,10.2,13.05,-8.10,14.82,0.30,on,14.87,194,1.000,0.0,0.00,0.00,487,531,71.8,6,24.50,1.33,106,108,368,182,236,261,22.0,10.24,10.22,1.36,4.93,211,2073,32.06,0,0,0,0,66.83,0.000,20.56,11.4,0.00,0
327.220,-14.84,9.38,13.81,9,9,-16,-16,10.6,13.05,-8.10,14.82,0.30,on,14.87,194,1.000,0.0,0.00,0.00,479,531,71.8,6,24.50,1.33,106,108,368,182,146,261,22.0,10.26,11.11,1.36,4.91,211,2073,32.46,0,0,0,0,66.83,0.000,20.74,11.4,0.00,0
327.245,-14.84,9.38,13.80,9,9,-16,-16,10.6,13.05,-8.09,14.82,0.30,on,14.87,194,1.000,0.0,0.00,0.00,489,531,71.8,6,24.50,1.33,106,108,368,262,146,218,22.0,10.27,11.00,1.38,4.92,211,2072,32.46,0,0,0,0,66.83,0.000,20.65,11.4,0.00,0
327.274,-14.84,9.38,13.79,9,9,-16,-16,10.6,13.05,-8.08,14.82,0.30,on,14.87,194,1.000,0.0,0.00,0.00,484,531,71.8,6,24.50,1.33,106,108,445,262,247,218,22.0,10.30,10.00,1.38,4.95,211,2073,32.66,0,0,0,0,66.83,0.000,20.74,11.4,0.00,0
327.304,-14.84,9.38,13.80,9,9,-16,-16,10.6,13.05,-8.07,14.82,0.30,on,14.87,194,1.000,0.0,0.00,0.00,483,531,71.8,6,24.50,1.33,106,108,445,255,247,286,22.0,10.32,10.44,1.38,4.97,211,2072,32.66,0,0,0,0,66.83,0.000,20.84,11.4,0.00,0
327.335,-15.62,9.38,13.83,9,9,-16,-16,10.6,13.05,-8.06,14.82,0.30,on,14.87,194,1.000,0.0,0.00,0.00,482,531,71.8,6,24.50,1.33,106,108,362,255,247,286,22.0,10.36,10.56,1.38,4.99,211,2073,32.66,0,0,0,0,66.83,0.000,20.84,11.8,0.00,0
327.361,-15.62,9.38,13.85,9,9,-16,-16,10.6,13.05,-8.03,14.82,0.30,on,14.87,194,1.000,0.0,0.00,0.00,474,531,71.8,6,24.50,1.33,106,108,362,189,231,286,22.0,10.42,10.89,1.40,4.99,211,2072,32.84,0,0,0,0,66.83,0.000,20.92,11.8,0.00,0
327.394,-15.62,9.38,13.85,9,9,-16,-16,10.6,13.05,-8.00,14.83,0.30,on,14.87,194,1.000,0.0,0.00,0.00,481,531,71.8,6,24.50,1.33,106,108,428,189,251,297,22.0,10.49,9.89,1.36,5.05,211,2072,33.04,0,0,0,0,66.84,0.000,21.01,11.8,0.00,0
327.419,-15.62,9.38,13.87,9,9,-16,-16,10.6,13.05,-7.97,14.83,0.30,on,14.87,194,1.000,0.0,0.00,0.00,481,531,71.8,6,24.50,1.33,106,108,428,160,251,228,22.0,10.52,10.11,1.36,5.06,211,2073,33.04,0,0,0,0,66.84,0.000,21.01,11.8,0.00,0
327.443,-15.62,9.38,13.90,9,9,-16,-16,10.6,13.05,-7.97,14.83,0.31,on,14.87,194,1.000,0.0,0.00,0.00,490,531,71.8,6,24.50,1.33,106,108,487,160,251,228,22.0,10.53,11.43,1.38,5.09,211,2071,32.84,0,0,0,0,66.84,0.000,20.92,11.8,0.00,0
327.475,-15.62,9.38,13.89,9,9,-16,-16,10.6,13.05,-7.94,14.83,0.31,on,14.87,194,1.000,0.0,0.00,0.00,508,531,71.8,6,24.50,1.33,106,108,487,248,189,228,22.0,10.55,10.89,1.38,5.11,211,2070,32.84,0,0,0,0,66.84,0.000,21.01,11.8,0.00,0
327.506,-16.41,9.38,13.91,10,9,-16,-16,10.6,13.05,-7.92,14.83,0.31,on,14.87,194,1.000,0.0,0.00,0.00,483,531,71.8,6,24.50,1.32,106,108,315,248,189,207,22.0,10.58,10.44,1.36,5.14,211,2072,33.23,0,0,0,0,66.84,0.000,20.92,11.8,0.00,0
327.537,-16.41,9.38,13.92,9,9,-16,-16,10.6,13.05,-7.91,14.83,0.31,on,14.87,194,1.000,0.0,0.00,0.00,502,531,71.8,6,24.50,1.33,106,108,315,255,210,207,22.0,10.56,10.44,1.36,5.12,211,2071,33.23,0,0,0,0,66.85,0.000,21.10,11.8,0.00,0
327.557,-16.41,9.38,13.97,9,9,-16,-16,10.6,13.05,-7.90,14.83,0.31,on,14.87,194,1.000,0.0,0.00,0.00,495,531,71.8,6,24.50,1.32,106,108,397,255,242,218,22.0,10.58,11.00,1.40,5.14,211,2071,33.23,0,0,0,0,66.84,0.000,21.10,11.8,0.00,0
327.582,-16.41,9.38,13.97,9,9,-16,-16,10.6,13.05,-7.88,14.83,0.31,on,14.87,194,1.000,0.0,0.00,0.00,495,531,71.8,6,24.50,1.32,106,108,397,284,242,218,22.0,10.58,10.56,1.40,5.17,211,2069,33.23,0,0,0,0,66.85,0.000,21.10,11.8,0.00,0
327.598,-16.41,9.38,14.01,9,9,-15,-16,10.6,13.05,-7.89,14.83,0.31,on,14.87,194,1.000,0.0,0.00,0.00,490,531,71.8,6,24.50,1.32,106,108,397,284,242,148,22.0,10.59,10.56,1.36,5.15,211,2070,33.23,0,0,0,0,66.85,0.000,21.10,11.8,0.00,0
327.623,-16.41,9.38,14.03,9,9,-15,-16,11.0,13.05,-7.88,14.83,0.31,on,14.87,194,1.000,0.0,0.00,0.00,506,531,71.8,6,24.50,1.32,106,108,326,284,257,148,22.0,10.58,10.44,1.36,5.14,211,2069,33.62,0,0,0,0,66.85,0.000,21.28,11.8,0.00,0
327.651,-16.41,9.38,14.06,9,9,-16,-16,11.0,13.05,-7.88,14.83,0.31,on,14.87,194,1.000,0.0,0.00,0.00,485,531,71.8,6,24.50,1.32,106,108,326,188,257,148,22.0,10.57,11.11,1.38,5.15,211,2069,33.62,0,0,0,0,66.84,0.000,21.28,11.8,0.00,0
327.681,-16.41,9.38,14.09,9,9,-16,-16,11.0,13.05,-7.86,14.83,0.31,on,14.87,194,1.000,0.0,0.00,0.00,480,531,71.8,6,24.50,1.32,106,108,391,188,257,341,22.0,10.57,10.56,1.38,5.16,211,2067,33.81,0,0,0,0,66.84,0.000,21.37,11.8,0.00,0
327.696,-16.41,9.38,14.13,9,9,-16,-16,11.0,13.05,-7.86,14.83,0.31,on,14.87,194,1.000,0.0,0.00,0.00,473,531,71.8,6,24.50,1.32,106,108,391,225,114,341,22.0,10.58,11.00,1.38,5.17,211,2068,34.21,0,0,0,0,66.84,0.000,21.55,11.8,0.00,0
327.733,-16.41,9.38,14.17,9,9,-16,-16,11.0,13.05,-7.84,14.83,0.31,on,14.87,194,1.000,0.0,0.00,0.00,495,531,71.8,6,24.50,1.32,106,108,355,225,336,208,22.0,10.63,11.22,1.40,5.20,211,2071,34.01,0,0,0,0,66.84,0.000,21.46,11.8,0.00,0
327.772,-16.41,9.38,14.17,9,9,-16,-16,11.0,13.05,-7.82,14.83,0.31,on,14.87,194,1.000,0.0,0.00,0.00,484,531,71.8,6,24.50,1.32,106,108,355,298,336,351,22.0,10.67,11.22,1.42,5.27,211,2065,34.01,0,0,0,0,66.84,0.000,21.46,11.8,0.00,0
327.786,-17.19,9.38,14.21,9,9,-16,-16,11.0,13.05,-7.81,14.83,0.31,on,14.87,194,1.000,0.0,0.00,0.00,502,531,71.8,6,24.50,1.32,106,108,523,298,336,351,22.0,10.74,11.43,1.42,5.26,211,2068,34.40,0,0,0,0,66.83,0.000,21.64,11.8,0.00,0
327.827,-17.19,9.38,14.27,9,9,-16,-16,11.4,13.05,-7.79,14.83,0.31,on,14.87,194,1.000,0.0,0.00,0.00,492,531,71.8,6,24.50,1.32,106,108,523,218,621,351,22.0,10.81,10.22,1.42,5.26,211,2071,34.60,0,0,0,0,66.83,0.000,21.74,11.8,0.00,0
327.858,-16.41,9.38,14.31,10,9,-16,-16,11.4,13.05,-7.76,14.83,0.31,on,14.87,194,1.000,0.0,0.00,0.00,493,531,71.8,6,24.50,1.33,106,108,433,218,621,228,22.0,10.84,11.22,1.42,5.28,211,2069,34.60,0,0,0,0,66.83,0.000,21.74,11.8,0.00,0
327.878,-16.41,9.38,14.34,10,9,-15,-16,11.4,13.05,-7.74,14.83,0.31,on,14.87,194,1.000,0.0,0.00,0.00,490,531,71.8,6,24.50,1.32,106,108,433,189,331,202,22.0,10.88,10.78,1.38,5.33,211,2067,34.99,0,0,0,0,66.83,0.000,21.92,11.8,0.00,0
327.901,-16.41,9.38,14.34,10,9,-15,-16,11.4,13.05,-7.70,14.83,0.32,on,14.87,194,1.000,0.0,0.00,0.00,477,531,71.8,6,24.50,1.32,106,108,320,189,331,202,22.0,10.91,11.76,1.38,5.37,211,2066,35.17,0,0,0,0,66.82,0.000,22.00,11.8,0.00,0
327.921,-16.41,9.38,14.39,10,10,-15,-16,11.4,13.05,-7.70,14.83,0.32,on,14.87,194,1.000,0.0,0.00,0.00,478,531,71.8,6,24.50,1.32,106,108,320,189,251,202,22.0,10.97,10.89,1.40,5.35,211,2070,34.99,0,0,0,0,66.82,0.000,21.92,11.8,0.00,0
327.946,-16.41,9.38,14.40,10,9,-15,-16,11.4,13.05,-7.67,14.83,0.32,on,14.87,194,1.000,0.0,0.00,0.00,497,531,71.8,6,24.50,1.32,106,108,374,211,251,212,22.0,11.03,12.19,1.46,5.36,211,2068,35.58,0,0,0,0,66.82,0.000,22.19,12.2,0.39,0
327.976,-16.41,9.38,14.43,10,9,-15,-16,11.8,13.05,-7.64,14.83,0.32,on,14.87,194,1.000,0.0,0.00,0.00,478,624,71.8,6,24.50,1.32,106,108,374,211,205,212,22.0,11.09,11.98,1.46,5.41,211,2066,35.76,0,0,0,0,66.82,0.000,22.27,12.2,0.39,0
328.008,-16.41,9.38,14.43,10,10,-15,-16,11.8,13.05,-7.60,14.83,0.32,on,14.87,194,1.000,0.0,0.00,0.00,508,624,71.8,6,24.50,1.32,106,108,374,240,205,271,22.0,11.16,11.76,1.46,5.47,211,2063,35.76,0,0,0,0,66.82,0.000,22.19,12.2,0.39,0
328.036,-16.41,9.38,14.46,10,10,-15,-15,11.8,13.05,-7.57,14.83,0.33,on,14.87,194,1.000,0.0,0.00,0.00,519,624,71.8,6,24.50,1.32,106,108,213,240,179,271,22.0,11.24,11.98,1.44,5.48,211,2067,35.76,0,0,0,0,66.82,0.000,22.27,12.2,0.39,0
328.066,-16.41,9.38,14.48,10,10,-15,-15,11.8,13.05,-7.54,14.83,0.33,on,14.87,194,1.000,0.0,0.00,0.00,529,624,71.8,6,24.50,1.32,106,108,213,203,179,233,22.0,11.31,11.22,1.44,5.55,211,2068,35.76,0,0,0,0,66.82,0.000,22.27,12.2,0.39,0
328.098,-16.41,9.38,14.50,10,10,-15,-15,11.8,13.05,-7.52,14.83,0.33,on,14.87,194,1.000,0.0,0.00,0.00,578,624,71.8,6,24.50,1.32,106,108,356,203,130,233,22.0,11.35,10.56,1.40,5.52,211,2067,35.96,0,0,0,0,66.82,0.000,22.19,12.2,0.39,0
328.117,-17.19,9.38,14.54,10,10,-15,-16,11.8,13.05,-7.48,14.83,0.33,on,14.87,194,1.000,0.0,0.00,0.00,588,624,71.8,6,24.50,1.32,106,108,356,211,130,223,22.0,11.37,11.00,1.38,5.56,211,2066,35.76,0,0,0,0,66.82,0.000,22.27,12.2,0.39,0
